"account_id";"district_id";"frequency";"date"
9138;26;"MONTHLY FEE";960718
5837;5;"MONTHLY FEE";960718
971;12;"MONTHLY FEE";960718
81;74;"MONTHLY FEE";960718
4537;53;"WEEKLY FEE";960718
2266;50;"MONTHLY FEE";960719
137;70;"MONTHLY FEE";960719
3562;50;"MONTHLY FEE";960719
1893;48;"MONTHLY FEE";960720
2882;44;"MONTHLY FEE";960720
5250;8;"WEEKLY FEE";960720
7674;1;"MONTHLY FEE";960721
11123;39;"MONTHLY FEE";960721
1765;18;"MONTHLY FEE";960721
847;2;"MONTHLY FEE";960721
4618;3;"MONTHLY FEE";960721
3543;74;"MONTHLY FEE";960721
1471;1;"MONTHLY FEE";960721
3472;55;"MONTHLY FEE";960721
2407;1;"MONTHLY FEE";960721
378;68;"MONTHLY FEE";960722
1188;16;"MONTHLY FEE";960722
2652;1;"MONTHLY FEE";960722
3526;1;"MONTHLY FEE";960722
113;55;"MONTHLY FEE";960722
3733;33;"MONTHLY FEE";960722
683;74;"MONTHLY FEE";960722
3494;60;"MONTHLY FEE";960722
3518;9;"MONTHLY FEE";960722
4320;61;"MONTHLY FEE";960723
6495;6;"MONTHLY FEE";960723
3511;70;"MONTHLY FEE";960723
303;71;"MONTHLY FEE";960725
3932;74;"MONTHLY FEE";960725
2717;74;"MONTHLY FEE";960725
2983;42;"MONTHLY FEE";960725
1490;5;"MONTHLY FEE";960725
3443;45;"MONTHLY FEE";960726
11027;32;"WEEKLY FEE";960726
3491;51;"MONTHLY FEE";960727
6453;34;"MONTHLY FEE";960727
7907;70;"MONTHLY FEE";960727
2291;49;"MONTHLY FEE";960727
1900;27;"MONTHLY FEE";960727
4389;77;"MONTHLY FEE";960728
3192;18;"MONTHLY FEE";960728
836;46;"MONTHLY FEE";960728
3880;3;"MONTHLY FEE";960728
7424;68;"MONTHLY FEE";960728
1187;55;"MONTHLY FEE";960728
25;68;"MONTHLY FEE";960728
10954;25;"MONTHLY FEE";960729
1571;66;"MONTHLY FEE";960729
1160;39;"WEEKLY FEE";960729
1985;20;"MONTHLY FEE";960729
3359;8;"MONTHLY FEE";960730
9646;1;"WEEKLY FEE";960730
1906;1;"MONTHLY FEE";960801
194;44;"MONTHLY FEE";960801
371;12;"MONTHLY FEE";960802
9159;64;"MONTHLY FEE";960802
3040;17;"MONTHLY FEE";960803
4071;64;"MONTHLY FEE";960803
2278;1;"MONTHLY FEE";960803
2350;18;"MONTHLY FEE";960804
4438;48;"MONTHLY FEE";960804
2004;42;"MONTHLY FEE";960804
2101;9;"MONTHLY FEE";960804
3397;49;"MONTHLY FEE";960804
1267;43;"MONTHLY FEE";960805
2102;41;"MONTHLY FEE";960805
1654;30;"MONTHLY FEE";960805
2383;68;"MONTHLY FEE";960805
2134;52;"MONTHLY FEE";960806
1738;15;"MONTHLY FEE";960806
1576;35;"WEEKLY FEE";960806
3614;19;"MONTHLY FEE";960807
2066;25;"MONTHLY FEE";960807
2117;48;"MONTHLY FEE";960807
436;30;"MONTHLY FEE";960807
2329;1;"MONTHLY FEE";960807
4442;54;"MONTHLY FEE";960808
1325;26;"MONTHLY FEE";960808
715;32;"MONTHLY FEE";960808
9491;7;"WEEKLY FEE";960808
2917;68;"MONTHLY FEE";960808
503;1;"MONTHLY FEE";960808
2794;74;"MONTHLY FEE";960808
2191;1;"MONTHLY FEE";960808
2947;57;"MONTHLY FEE";960809
2086;70;"WEEKLY FEE";960809
3020;3;"MONTHLY FEE";960809
1211;49;"MONTHLY FEE";960809
2724;11;"MONTHLY FEE";960809
963;7;"MONTHLY FEE";960809
3749;68;"MONTHLY FEE";960810
1223;70;"MONTHLY FEE";960810
613;74;"FEE AFTER TRANSACTION";960810
2149;7;"MONTHLY FEE";960811
416;6;"MONTHLY FEE";960811
1501;50;"MONTHLY FEE";960811
2114;30;"MONTHLY FEE";960811
176;71;"WEEKLY FEE";960812
3066;74;"MONTHLY FEE";960812
911;60;"MONTHLY FEE";960812
779;16;"MONTHLY FEE";960813
916;1;"MONTHLY FEE";960813
271;1;"MONTHLY FEE";960813
2439;74;"MONTHLY FEE";960813
2210;31;"MONTHLY FEE";960813
1885;47;"MONTHLY FEE";960813
447;5;"MONTHLY FEE";960814
3549;27;"MONTHLY FEE";960814
1563;47;"MONTHLY FEE";960814
753;31;"MONTHLY FEE";960814
2764;53;"MONTHLY FEE";960815
2973;23;"MONTHLY FEE";960815
2209;65;"MONTHLY FEE";960815
2013;54;"MONTHLY FEE";960815
1935;38;"MONTHLY FEE";960815
382;14;"MONTHLY FEE";960816
42;39;"MONTHLY FEE";960816
945;18;"MONTHLY FEE";960816
8038;47;"MONTHLY FEE";960817
967;15;"MONTHLY FEE";960817
3741;65;"MONTHLY FEE";960818
3311;8;"MONTHLY FEE";960818
656;3;"MONTHLY FEE";960818
1667;56;"MONTHLY FEE";960818
3789;6;"MONTHLY FEE";960818
7637;46;"MONTHLY FEE";960819
4010;30;"MONTHLY FEE";960819
4144;1;"MONTHLY FEE";960819
3347;4;"MONTHLY FEE";960819
2976;13;"MONTHLY FEE";960819
4480;58;"MONTHLY FEE";960819
4969;60;"WEEKLY FEE";960819
1274;54;"WEEKLY FEE";960819
7099;1;"MONTHLY FEE";960820
166;17;"MONTHLY FEE";960820
1367;74;"MONTHLY FEE";960820
2795;11;"MONTHLY FEE";960820
2034;54;"MONTHLY FEE";960821
2622;1;"MONTHLY FEE";960821
10562;51;"MONTHLY FEE";960821
1593;16;"MONTHLY FEE";960822
3004;11;"MONTHLY FEE";960822
617;74;"MONTHLY FEE";960823
2746;24;"MONTHLY FEE";960823
3427;36;"MONTHLY FEE";960823
58;29;"MONTHLY FEE";960823
918;60;"MONTHLY FEE";960823
324;1;"MONTHLY FEE";960823
9826;68;"MONTHLY FEE";960823
2094;73;"MONTHLY FEE";960823
20;74;"MONTHLY FEE";960824
2930;1;"MONTHLY FEE";960824
182;47;"MONTHLY FEE";960824
1517;5;"MONTHLY FEE";960824
4186;1;"MONTHLY FEE";960825
3467;17;"MONTHLY FEE";960825
1350;21;"WEEKLY FEE";960825
10220;44;"MONTHLY FEE";960826
2792;1;"MONTHLY FEE";960826
1504;1;"MONTHLY FEE";960826
3161;48;"MONTHLY FEE";960826
987;15;"MONTHLY FEE";960827
2360;26;"MONTHLY FEE";960827
399;1;"MONTHLY FEE";960827
637;49;"MONTHLY FEE";960827
3353;74;"MONTHLY FEE";960827
4588;12;"MONTHLY FEE";960827
10;54;"MONTHLY FEE";960828
2113;7;"MONTHLY FEE";960828
2677;5;"MONTHLY FEE";960828
6062;24;"MONTHLY FEE";960828
2065;61;"MONTHLY FEE";960828
1894;6;"MONTHLY FEE";960829
1117;68;"MONTHLY FEE";960829
833;31;"MONTHLY FEE";960829
3155;28;"MONTHLY FEE";960829
242;69;"MONTHLY FEE";960829
812;1;"MONTHLY FEE";960830
3774;72;"MONTHLY FEE";960830
3272;53;"MONTHLY FEE";960830
7990;9;"MONTHLY FEE";960830
7262;70;"MONTHLY FEE";960830
3504;70;"MONTHLY FEE";960830
2347;38;"MONTHLY FEE";960830
269;3;"MONTHLY FEE";960830
1258;3;"MONTHLY FEE";960901
3418;42;"FEE AFTER TRANSACTION";960902
871;1;"MONTHLY FEE";960902
2953;1;"MONTHLY FEE";960902
3126;17;"MONTHLY FEE";960903
1293;40;"MONTHLY FEE";960903
406;63;"MONTHLY FEE";960903
4456;14;"MONTHLY FEE";960903
174;52;"MONTHLY FEE";960904
694;67;"MONTHLY FEE";960904
2885;1;"MONTHLY FEE";960904
2872;1;"MONTHLY FEE";960904
920;58;"MONTHLY FEE";960905
1525;57;"MONTHLY FEE";960905
1997;74;"MONTHLY FEE";960905
1679;68;"MONTHLY FEE";960905
7082;57;"MONTHLY FEE";960906
1910;60;"MONTHLY FEE";960906
5362;76;"WEEKLY FEE";960906
1408;10;"MONTHLY FEE";960907
125;2;"FEE AFTER TRANSACTION";960907
2655;1;"MONTHLY FEE";960907
2314;2;"MONTHLY FEE";960907
297;74;"MONTHLY FEE";960908
2914;4;"MONTHLY FEE";960908
4405;41;"MONTHLY FEE";960908
2084;44;"MONTHLY FEE";960908
2045;34;"MONTHLY FEE";960909
2058;34;"MONTHLY FEE";960909
1190;52;"MONTHLY FEE";960909
1067;34;"MONTHLY FEE";960910
2629;66;"MONTHLY FEE";960910
1774;61;"MONTHLY FEE";960910
2156;1;"MONTHLY FEE";960911
2349;72;"MONTHLY FEE";960911
2614;44;"MONTHLY FEE";960911
339;46;"WEEKLY FEE";960911
2164;63;"MONTHLY FEE";960912
3508;42;"MONTHLY FEE";960912
164;60;"MONTHLY FEE";960913
1799;9;"MONTHLY FEE";960913
1600;1;"MONTHLY FEE";960913
3044;72;"MONTHLY FEE";960914
3499;51;"MONTHLY FEE";960914
1474;63;"MONTHLY FEE";960914
2026;64;"MONTHLY FEE";960914
1556;54;"MONTHLY FEE";960915
6075;19;"MONTHLY FEE";960915
1066;16;"WEEKLY FEE";960915
2275;1;"MONTHLY FEE";960916
5305;47;"MONTHLY FEE";960916
1329;53;"MONTHLY FEE";960916
3098;1;"MONTHLY FEE";960916
4349;74;"MONTHLY FEE";960916
2990;30;"MONTHLY FEE";960916
3800;30;"MONTHLY FEE";960916
3191;72;"MONTHLY FEE";960917
2076;18;"MONTHLY FEE";960917
1002;50;"MONTHLY FEE";960917
8381;14;"MONTHLY FEE";960917
1957;33;"MONTHLY FEE";960918
3569;1;"MONTHLY FEE";960918
10789;75;"MONTHLY FEE";960918
831;44;"MONTHLY FEE";960918
6083;6;"WEEKLY FEE";960919
1669;39;"MONTHLY FEE";960919
8268;59;"MONTHLY FEE";960919
1063;68;"MONTHLY FEE";960919
1532;54;"MONTHLY FEE";960919
3179;71;"MONTHLY FEE";960920
2906;49;"MONTHLY FEE";960920
1538;22;"MONTHLY FEE";960920
2640;1;"MONTHLY FEE";960921
2921;54;"MONTHLY FEE";960921
3431;64;"MONTHLY FEE";960921
3967;54;"MONTHLY FEE";960922
1173;11;"MONTHLY FEE";960922
7632;68;"MONTHLY FEE";960922
2339;63;"MONTHLY FEE";960922
1100;35;"MONTHLY FEE";960923
1484;70;"MONTHLY FEE";960923
2801;11;"MONTHLY FEE";960923
1113;8;"MONTHLY FEE";960923
770;7;"MONTHLY FEE";960924
2332;77;"MONTHLY FEE";960924
1463;32;"MONTHLY FEE";960925
3894;52;"MONTHLY FEE";960925
2091;1;"MONTHLY FEE";960925
1377;1;"MONTHLY FEE";960925
9241;74;"MONTHLY FEE";960925
1308;54;"MONTHLY FEE";960925
1370;52;"MONTHLY FEE";960925
3399;63;"MONTHLY FEE";960926
1374;53;"MONTHLY FEE";960926
2955;67;"MONTHLY FEE";960927
3446;6;"FEE AFTER TRANSACTION";960927
3339;1;"MONTHLY FEE";960927
1631;10;"MONTHLY FEE";960927
2869;68;"MONTHLY FEE";960927
2083;1;"MONTHLY FEE";960928
1823;3;"MONTHLY FEE";960928
2561;59;"MONTHLY FEE";960929
972;46;"MONTHLY FEE";960929
698;71;"MONTHLY FEE";960929
2294;46;"MONTHLY FEE";960929
2373;14;"MONTHLY FEE";960929
241;15;"MONTHLY FEE";960929
2483;1;"MONTHLY FEE";960929
569;76;"MONTHLY FEE";961001
1500;43;"MONTHLY FEE";961001
3232;37;"MONTHLY FEE";961002
618;1;"MONTHLY FEE";961002
1502;1;"MONTHLY FEE";961002
10857;50;"MONTHLY FEE";961002
692;69;"MONTHLY FEE";961002
3843;62;"MONTHLY FEE";961002
3158;71;"MONTHLY FEE";961003
3071;41;"MONTHLY FEE";961003
1586;1;"MONTHLY FEE";961003
3913;23;"MONTHLY FEE";961004
822;40;"MONTHLY FEE";961004
1155;43;"MONTHLY FEE";961004
2807;42;"MONTHLY FEE";961004
1751;53;"MONTHLY FEE";961004
3904;18;"MONTHLY FEE";961005
2252;1;"MONTHLY FEE";961005
826;44;"MONTHLY FEE";961005
1008;13;"MONTHLY FEE";961005
1558;32;"MONTHLY FEE";961006
2465;57;"MONTHLY FEE";961006
814;76;"MONTHLY FEE";961006
325;75;"MONTHLY FEE";961006
261;54;"MONTHLY FEE";961007
2240;36;"MONTHLY FEE";961007
2657;55;"MONTHLY FEE";961007
7636;40;"MONTHLY FEE";961008
3175;50;"MONTHLY FEE";961008
1812;31;"MONTHLY FEE";961008
10607;52;"MONTHLY FEE";961008
2999;66;"MONTHLY FEE";961008
921;10;"MONTHLY FEE";961008
2934;1;"MONTHLY FEE";961008
3394;23;"MONTHLY FEE";961009
1777;60;"MONTHLY FEE";961010
1003;28;"MONTHLY FEE";961010
4090;72;"MONTHLY FEE";961011
3249;74;"MONTHLY FEE";961011
472;8;"MONTHLY FEE";961011
6950;36;"MONTHLY FEE";961012
3271;8;"MONTHLY FEE";961012
3329;3;"MONTHLY FEE";961012
9677;8;"MONTHLY FEE";961013
342;64;"MONTHLY FEE";961013
536;14;"MONTHLY FEE";961013
350;47;"MONTHLY FEE";961013
2475;17;"MONTHLY FEE";961013
10063;4;"WEEKLY FEE";961013
581;26;"MONTHLY FEE";961013
2988;66;"FEE AFTER TRANSACTION";961014
3314;25;"MONTHLY FEE";961014
4949;33;"MONTHLY FEE";961014
713;58;"MONTHLY FEE";961015
11325;62;"MONTHLY FEE";961015
8628;2;"FEE AFTER TRANSACTION";961015
4493;61;"FEE AFTER TRANSACTION";961015
410;49;"MONTHLY FEE";961015
3776;1;"MONTHLY FEE";961016
1577;67;"MONTHLY FEE";961016
8784;1;"MONTHLY FEE";961016
1645;50;"MONTHLY FEE";961016
3454;32;"MONTHLY FEE";961017
2046;68;"MONTHLY FEE";961017
1492;24;"MONTHLY FEE";961017
3143;38;"MONTHLY FEE";961018
2709;2;"MONTHLY FEE";961018
1541;60;"MONTHLY FEE";961018
305;34;"MONTHLY FEE";961018
3690;67;"FEE AFTER TRANSACTION";961018
3766;29;"FEE AFTER TRANSACTION";961018
1745;53;"MONTHLY FEE";961019
1090;69;"MONTHLY FEE";961019
329;3;"MONTHLY FEE";961019
975;1;"MONTHLY FEE";961019
5317;28;"MONTHLY FEE";961020
6592;1;"MONTHLY FEE";961020
1060;6;"MONTHLY FEE";961020
473;73;"MONTHLY FEE";961020
1464;73;"MONTHLY FEE";961021
1819;55;"WEEKLY FEE";961021
2502;32;"MONTHLY FEE";961021
1888;6;"MONTHLY FEE";961021
6902;60;"MONTHLY FEE";961022
3877;59;"MONTHLY FEE";961022
2290;37;"MONTHLY FEE";961022
1330;68;"MONTHLY FEE";961022
9037;1;"MONTHLY FEE";961022
272;11;"MONTHLY FEE";961023
366;1;"MONTHLY FEE";961023
1226;1;"MONTHLY FEE";961023
2759;46;"MONTHLY FEE";961023
1176;19;"MONTHLY FEE";961024
1785;52;"MONTHLY FEE";961025
5912;45;"MONTHLY FEE";961025
199;70;"MONTHLY FEE";961026
778;68;"MONTHLY FEE";961026
3811;1;"MONTHLY FEE";961026
1855;34;"MONTHLY FEE";961027
224;15;"MONTHLY FEE";961027
281;1;"MONTHLY FEE";961027
9201;69;"MONTHLY FEE";961028
888;54;"MONTHLY FEE";961028
4715;8;"MONTHLY FEE";961028
3956;6;"MONTHLY FEE";961028
4375;39;"MONTHLY FEE";961028
2418;64;"MONTHLY FEE";961029
806;13;"MONTHLY FEE";961029
65;36;"MONTHLY FEE";961029
2279;2;"WEEKLY FEE";961030
1478;5;"MONTHLY FEE";961030
3228;29;"MONTHLY FEE";961030
221;19;"MONTHLY FEE";961030
3022;64;"MONTHLY FEE";961030
122;31;"MONTHLY FEE";961030
6265;5;"MONTHLY FEE";961101
1683;77;"MONTHLY FEE";961101
6440;1;"MONTHLY FEE";961101
926;36;"MONTHLY FEE";961101
2685;67;"MONTHLY FEE";961101
3557;72;"MONTHLY FEE";961102
1663;55;"MONTHLY FEE";961102
255;68;"MONTHLY FEE";961103
2193;44;"MONTHLY FEE";961103
9455;73;"MONTHLY FEE";961103
2130;46;"MONTHLY FEE";961104
714;23;"MONTHLY FEE";961104
3615;46;"MONTHLY FEE";961105
1324;42;"MONTHLY FEE";961105
431;18;"MONTHLY FEE";961105
11328;54;"MONTHLY FEE";961105
3626;51;"MONTHLY FEE";961105
1899;26;"MONTHLY FEE";961105
91;17;"MONTHLY FEE";961106
4753;1;"MONTHLY FEE";961107
9528;19;"MONTHLY FEE";961107
9333;36;"MONTHLY FEE";961108
2107;70;"MONTHLY FEE";961109
3224;55;"MONTHLY FEE";961110
829;59;"MONTHLY FEE";961110
511;14;"MONTHLY FEE";961110
3560;57;"MONTHLY FEE";961110
1555;34;"MONTHLY FEE";961110
2160;72;"MONTHLY FEE";961110
4383;73;"MONTHLY FEE";961110
2517;55;"FEE AFTER TRANSACTION";961110
3819;69;"MONTHLY FEE";961111
6157;34;"MONTHLY FEE";961111
1326;52;"MONTHLY FEE";961111
4286;43;"MONTHLY FEE";961111
3498;31;"MONTHLY FEE";961112
2258;3;"MONTHLY FEE";961112
3177;74;"MONTHLY FEE";961112
1638;6;"WEEKLY FEE";961112
3589;5;"MONTHLY FEE";961113
2967;38;"MONTHLY FEE";961113
3437;1;"MONTHLY FEE";961113
4102;60;"MONTHLY FEE";961113
2032;36;"MONTHLY FEE";961114
570;3;"MONTHLY FEE";961114
993;6;"MONTHLY FEE";961114
3884;1;"MONTHLY FEE";961114
3765;32;"MONTHLY FEE";961114
2385;60;"MONTHLY FEE";961115
63;22;"MONTHLY FEE";961116
1991;1;"MONTHLY FEE";961116
3291;45;"MONTHLY FEE";961116
3376;58;"MONTHLY FEE";961117
1260;5;"MONTHLY FEE";961117
1021;42;"MONTHLY FEE";961117
48;21;"MONTHLY FEE";961117
4069;38;"MONTHLY FEE";961117
3564;14;"MONTHLY FEE";961117
1320;58;"MONTHLY FEE";961118
530;54;"MONTHLY FEE";961119
508;74;"MONTHLY FEE";961119
341;28;"MONTHLY FEE";961119
3256;40;"MONTHLY FEE";961119
4033;57;"MONTHLY FEE";961119
5878;76;"MONTHLY FEE";961119
77;63;"MONTHLY FEE";961119
1546;15;"MONTHLY FEE";961120
2826;35;"MONTHLY FEE";961120
797;57;"MONTHLY FEE";961120
513;58;"MONTHLY FEE";961121
1549;21;"MONTHLY FEE";961121
3093;16;"MONTHLY FEE";961121
10905;32;"MONTHLY FEE";961121
2234;3;"MONTHLY FEE";961121
2285;36;"MONTHLY FEE";961121
3809;1;"MONTHLY FEE";961121
3517;26;"MONTHLY FEE";961122
2264;41;"MONTHLY FEE";961122
8688;66;"MONTHLY FEE";961122
546;8;"MONTHLY FEE";961123
3862;1;"MONTHLY FEE";961123
2898;54;"MONTHLY FEE";961123
3282;1;"MONTHLY FEE";961124
330;42;"MONTHLY FEE";961124
1242;74;"FEE AFTER TRANSACTION";961124
1393;1;"MONTHLY FEE";961124
2303;41;"MONTHLY FEE";961124
3708;64;"MONTHLY FEE";961124
209;37;"MONTHLY FEE";961124
8094;67;"MONTHLY FEE";961124
2601;70;"MONTHLY FEE";961124
7;60;"MONTHLY FEE";961124
1347;8;"MONTHLY FEE";961124
8523;54;"MONTHLY FEE";961125
2398;70;"MONTHLY FEE";961125
1712;44;"MONTHLY FEE";961125
1943;9;"MONTHLY FEE";961126
2090;40;"MONTHLY FEE";961126
2636;18;"MONTHLY FEE";961126
14;47;"MONTHLY FEE";961127
549;5;"MONTHLY FEE";961127
143;21;"MONTHLY FEE";961127
79;3;"MONTHLY FEE";961129
3799;74;"MONTHLY FEE";961129
1460;54;"MONTHLY FEE";961129
7745;2;"MONTHLY FEE";961129
1435;1;"MONTHLY FEE";961201
3507;9;"MONTHLY FEE";961201
712;72;"MONTHLY FEE";961201
10280;69;"MONTHLY FEE";961201
1754;52;"MONTHLY FEE";961201
805;10;"MONTHLY FEE";961202
3377;74;"MONTHLY FEE";961202
1296;50;"MONTHLY FEE";961202
2916;6;"MONTHLY FEE";961203
3018;34;"MONTHLY FEE";961203
249;28;"MONTHLY FEE";961203
3602;18;"MONTHLY FEE";961203
3856;45;"MONTHLY FEE";961203
2544;38;"MONTHLY FEE";961204
599;54;"MONTHLY FEE";961204
2590;47;"MONTHLY FEE";961204
2589;10;"MONTHLY FEE";961204
2545;1;"MONTHLY FEE";961204
1735;42;"MONTHLY FEE";961204
3312;30;"MONTHLY FEE";961204
2060;13;"MONTHLY FEE";961205
2115;8;"MONTHLY FEE";961205
24;74;"MONTHLY FEE";961205
1083;45;"MONTHLY FEE";961206
2286;70;"MONTHLY FEE";961206
7176;1;"MONTHLY FEE";961207
8225;50;"MONTHLY FEE";961207
664;1;"MONTHLY FEE";961208
5133;68;"WEEKLY FEE";961208
880;26;"MONTHLY FEE";961208
1482;38;"MONTHLY FEE";961208
3290;19;"MONTHLY FEE";961209
2963;31;"MONTHLY FEE";961209
1361;46;"MONTHLY FEE";961209
3430;9;"MONTHLY FEE";961210
11096;28;"MONTHLY FEE";961210
3090;1;"MONTHLY FEE";961210
5817;77;"FEE AFTER TRANSACTION";961210
1587;1;"MONTHLY FEE";961211
905;35;"MONTHLY FEE";961211
980;1;"MONTHLY FEE";961211
1218;1;"MONTHLY FEE";961212
561;11;"MONTHLY FEE";961212
4631;77;"FEE AFTER TRANSACTION";961212
1055;29;"MONTHLY FEE";961212
9153;9;"MONTHLY FEE";961212
1368;22;"MONTHLY FEE";961212
3452;63;"MONTHLY FEE";961213
3450;1;"MONTHLY FEE";961213
1557;66;"MONTHLY FEE";961213
1316;42;"MONTHLY FEE";961213
3893;42;"MONTHLY FEE";961213
2873;70;"MONTHLY FEE";961213
3962;54;"MONTHLY FEE";961213
2376;71;"MONTHLY FEE";961214
2995;51;"MONTHLY FEE";961214
3984;51;"MONTHLY FEE";961214
659;63;"MONTHLY FEE";961214
3137;39;"MONTHLY FEE";961215
505;64;"MONTHLY FEE";961216
1817;10;"MONTHLY FEE";961216
3125;37;"MONTHLY FEE";961216
2734;53;"MONTHLY FEE";961216
2386;12;"MONTHLY FEE";961217
3411;19;"MONTHLY FEE";961217
4794;72;"MONTHLY FEE";961218
2827;70;"MONTHLY FEE";961218
3024;1;"MONTHLY FEE";961218
1618;6;"MONTHLY FEE";961218
6510;74;"MONTHLY FEE";961218
7465;1;"WEEKLY FEE";961219
1362;1;"MONTHLY FEE";961219
3182;6;"MONTHLY FEE";961220
765;12;"MONTHLY FEE";961220
3412;31;"MONTHLY FEE";961220
2610;54;"MONTHLY FEE";961220
4454;63;"MONTHLY FEE";961221
595;20;"MONTHLY FEE";961221
1391;15;"MONTHLY FEE";961221
3438;35;"MONTHLY FEE";961221
1553;59;"MONTHLY FEE";961221
10645;2;"MONTHLY FEE";961221
2531;51;"MONTHLY FEE";961221
1081;64;"MONTHLY FEE";961221
2441;47;"MONTHLY FEE";961222
193;69;"MONTHLY FEE";961222
3390;12;"WEEKLY FEE";961222
3393;4;"MONTHLY FEE";961222
440;29;"MONTHLY FEE";961222
2356;34;"WEEKLY FEE";961223
333;73;"MONTHLY FEE";961223
1884;54;"MONTHLY FEE";961224
434;1;"MONTHLY FEE";961224
2875;19;"MONTHLY FEE";961224
2532;38;"MONTHLY FEE";961224
3029;42;"MONTHLY FEE";961224
2699;73;"MONTHLY FEE";961225
935;23;"MONTHLY FEE";961225
2777;62;"MONTHLY FEE";961225
1659;46;"MONTHLY FEE";961225
252;19;"MONTHLY FEE";961226
7045;51;"MONTHLY FEE";961226
3941;7;"MONTHLY FEE";961226
2761;1;"MONTHLY FEE";961226
7966;54;"MONTHLY FEE";961227
2408;26;"MONTHLY FEE";961227
592;23;"MONTHLY FEE";961227
1195;42;"MONTHLY FEE";961227
2261;1;"WEEKLY FEE";961227
8341;64;"MONTHLY FEE";961227
6706;38;"MONTHLY FEE";961228
2507;62;"MONTHLY FEE";961228
3387;25;"WEEKLY FEE";961228
3991;1;"MONTHLY FEE";961228
1056;1;"WEEKLY FEE";961228
2852;70;"MONTHLY FEE";961229
3043;1;"MONTHLY FEE";961229
10404;1;"MONTHLY FEE";961230
528;17;"MONTHLY FEE";961230
9424;54;"MONTHLY FEE";961230
3190;1;"MONTHLY FEE";961230
1390;69;"MONTHLY FEE";961230
1988;72;"MONTHLY FEE";961230
2362;16;"MONTHLY FEE";961230
2064;54;"MONTHLY FEE";961230
2689;70;"MONTHLY FEE";970101
9730;54;"MONTHLY FEE";970101
1387;67;"MONTHLY FEE";970101
2637;70;"MONTHLY FEE";970101
1221;45;"MONTHLY FEE";970102
1860;70;"MONTHLY FEE";970102
3540;18;"MONTHLY FEE";970103
263;64;"WEEKLY FEE";970103
4660;63;"MONTHLY FEE";970103
294;7;"MONTHLY FEE";970105
4354;38;"MONTHLY FEE";970108
3639;4;"MONTHLY FEE";970108
1677;69;"MONTHLY FEE";970108
2653;66;"MONTHLY FEE";970108
3870;38;"MONTHLY FEE";970108
17;1;"MONTHLY FEE";970108
537;34;"MONTHLY FEE";970108
10493;12;"MONTHLY FEE";970109
2964;72;"MONTHLY FEE";970109
752;23;"MONTHLY FEE";970110
6064;49;"MONTHLY FEE";970111
2981;46;"MONTHLY FEE";970111
3527;44;"MONTHLY FEE";970111
3005;42;"FEE AFTER TRANSACTION";970111
11244;33;"MONTHLY FEE";970112
3470;8;"MONTHLY FEE";970112
3110;48;"MONTHLY FEE";970112
2300;36;"MONTHLY FEE";970113
10148;34;"MONTHLY FEE";970113
1707;75;"MONTHLY FEE";970113
512;68;"MONTHLY FEE";970114
9031;47;"MONTHLY FEE";970115
3375;9;"MONTHLY FEE";970115
2571;61;"MONTHLY FEE";970115
3304;36;"MONTHLY FEE";970116
3908;13;"MONTHLY FEE";970116
9549;4;"MONTHLY FEE";970117
4534;63;"MONTHLY FEE";970118
872;27;"MONTHLY FEE";970118
2854;1;"MONTHLY FEE";970118
2696;1;"MONTHLY FEE";970119
1214;39;"MONTHLY FEE";970119
1262;29;"MONTHLY FEE";970119
8320;51;"MONTHLY FEE";970119
3910;10;"MONTHLY FEE";970119
364;1;"MONTHLY FEE";970120
480;23;"MONTHLY FEE";970121
2535;61;"MONTHLY FEE";970121
9179;28;"MONTHLY FEE";970121
2299;1;"MONTHLY FEE";970121
6138;54;"MONTHLY FEE";970122
1840;21;"MONTHLY FEE";970122
3471;63;"MONTHLY FEE";970122
1651;34;"MONTHLY FEE";970123
320;47;"MONTHLY FEE";970123
3961;52;"MONTHLY FEE";970124
3379;63;"MONTHLY FEE";970124
4052;36;"WEEKLY FEE";970125
3964;25;"MONTHLY FEE";970125
3681;70;"MONTHLY FEE";970125
2229;1;"MONTHLY FEE";970127
8742;70;"MONTHLY FEE";970128
52;16;"MONTHLY FEE";970129
1853;7;"MONTHLY FEE";970129
3861;2;"MONTHLY FEE";970130
3067;46;"MONTHLY FEE";970130
3659;54;"MONTHLY FEE";970201
1356;39;"MONTHLY FEE";970201
1656;47;"MONTHLY FEE";970201
2103;48;"MONTHLY FEE";970201
1854;32;"MONTHLY FEE";970202
910;1;"MONTHLY FEE";970203
3794;20;"MONTHLY FEE";970203
3546;55;"MONTHLY FEE";970203
605;65;"MONTHLY FEE";970204
3990;77;"MONTHLY FEE";970204
2021;69;"MONTHLY FEE";970205
11231;1;"MONTHLY FEE";970205
4266;54;"MONTHLY FEE";970205
2455;30;"MONTHLY FEE";970206
3633;18;"MONTHLY FEE";970206
4026;58;"MONTHLY FEE";970206
3620;14;"MONTHLY FEE";970206
4550;56;"MONTHLY FEE";970206
1616;22;"MONTHLY FEE";970207
1498;62;"WEEKLY FEE";970207
598;1;"MONTHLY FEE";970208
2262;13;"MONTHLY FEE";970208
2126;1;"MONTHLY FEE";970209
1418;35;"MONTHLY FEE";970209
2537;27;"MONTHLY FEE";970209
159;70;"MONTHLY FEE";970211
11141;1;"WEEKLY FEE";970211
2477;11;"MONTHLY FEE";970211
1182;8;"MONTHLY FEE";970211
130;54;"MONTHLY FEE";970212
